UPRN,TOID
100060756333,osgb1000013022358
100060756331,osgb1000013022359
100060756327,osgb1000013022361
100060756325,osgb1000013022362
100060756320,osgb1000013022365
100060756321,osgb1000013022364
100060756318,osgb1000013022366
100060756317,osgb1000013022367
100060756315,osgb1000013022368
100060756305,osgb1000013022412
100060756307,osgb1000013022411
100060756309,osgb1000013022372
100062423971,osgb1000013011803
100060754364,osgb1000013011954
10095855583,osgb5000005283815853
100060754363,osgb1000013022669
100060754362,osgb1000013022671
100060754361,osgb1000013022674
200002436132,osgb1000042820227
100060754359,osgb1000013022681
100060754357,osgb1000013022685
100060754355,osgb1000013022688
100060754354,osgb1000013022689
100060754356,osgb1000013022686
100060754344,osgb1000013022709
100060754346,osgb1000013022763
100060754339,osgb1000013022717
100060754340,osgb1000013022715
100060754338,osgb1000013022718
100060754336,osgb1000013022722
100060754334,osgb1000013022304
100060754335,osgb1000013022724
100062423540,osgb1000013022330
100062423539,osgb1000013022334
100060758804,osgb1000013022235
100060754326,osgb1000013022291
100060754324,osgb1000013022290
100060754322,osgb1000013022289
100060754320,osgb1000013022288
100060754311,osgb1000013022283
100060754332,osgb1000013022308
100060754330,osgb1000013022407
100060754331,osgb1000013022375
100060754310,osgb1000013022324
100060754314,osgb1000013022321
100060757599,osgb1000013011899
100060757598,osgb1000013011898
100060757596,osgb1000013011893
100060757594,osgb1000013011890
100060757593,osgb1000013011886
100060757589,osgb1000013011880
100060757587,osgb1000013011878
100060757586,osgb1000013011876
100060757584,osgb1000013011870
100060757583,osgb1000013011869
100060757582,osgb1000013011868
100060757580,osgb1000013011932
10094233545,osgb5000005252940428
100060757579,osgb1000013011865
10095856734,osgb5000005328943580
100060757575,osgb1000013022238
10091031240,osgb5000005218020922
100060757569,osgb1000013022243
100060757570,osgb1000013022415
100060757566,osgb1000013022416
100060757567,osgb1000013022417
100060757565,osgb1000013022245
100060757564,osgb1000013022419
100060757563,osgb1000013022247
100060757560,osgb1000013022423
100060757561,osgb1000013022248
100060757558,osgb1000013022258
100060757559,osgb1000013022250
10067624033,osgb1000002315116055
10067624098,osgb1000002315116054
100062041966,osgb1000013022409
10090471055,osgb1000013011934
10003338642,osgb1000013011936
100062041975,osgb1000013011900
10003316005,osgb1000013005982
10003316006,osgb1000013005989
10003316002,osgb1000013005975
10003316003,osgb1000013005986
100062423542,osgb1000013005940
100060749089,osgb1000013005966
100062423590,osgb1000013005967
100062040851,osgb1000013005968
10003322974,osgb1000013004530
10024247623,osgb1000013004527
10024247622,osgb1000013004526
10024247621,osgb1000013004525
10024247620,osgb1000013004524
10003322982,osgb1000013004559
10003322980,osgb5000005250522305
10024247640,osgb1000013004558
10003322984,osgb5000005250522226
100060756073,osgb1000013022448
100060756071,osgb1000013022447
100060756069,osgb1000013022445
100060756064,osgb1000013022441
100060756063,osgb1000013022629
100060756065,osgb1000013022472
100060756062,osgb1000013022473
100060756061,osgb1000013022510
100060756037,osgb1000013022514
100060756038,osgb1000013022515
100060756041,osgb1000013022518
100060756042,osgb1000013022519
100060756057,osgb1000013022506
100060756056,osgb1000013022531
100060756045,osgb1000013022522
100060756049,osgb1000013022526
100060756046,osgb1000013022523
10024247614,osgb1000013004535
10024247617,osgb5000005290250011
10024247618,osgb1000013004532
10003322973,osgb1000002315344227
10023713329,osgb1000013005919
10024248725,osgb1000013005917
10090470676,osgb5000005120789441
100060756269,osgb1000013022611
100060756359,osgb1000013022653
100060752641,osgb1000013005801
100060752642,osgb1000013005802
100060752635,osgb1000013005795
100060752636,osgb1000013005796
100060752640,osgb1000013005800
100060752639,osgb1000013005799
100060752637,osgb1000013005797
100060752638,osgb1000013005798
100060752634,osgb1000013005794
100060752633,osgb1000013005793
100060752632,osgb1000013005792
100060752626,osgb1000013005786
100060752628,osgb1000013005788
100060752629,osgb1000013005790
100060752630,osgb1000013005791
10003317654,osgb1000013034181
100062705795,osgb1000013034180
10003317655,osgb1000042554918
10003317658,osgb1000013034186
10003317651,osgb1000013034175
10003317659,osgb1000013034187
10003317660,osgb1000042820246
10003317661,osgb1000013034182
10003317667,osgb1000013034190
10003317665,osgb1000013034188
10003317666,osgb1000013034189
10003322392,osgb1000013020148
100060752774,osgb1000013020183
10023713612,osgb1000013019910
100062423613,osgb1000013019469
100062423610,osgb1000013019475
100062423953,osgb1000013019478
100062423168,osgb1000013019477
10003338690,osgb1000013019452
100062423601,osgb1000013019914
200002892928,osgb1000013019450
200002892925,osgb1000013032305
10023713616,osgb1000013032307
10023713178,osgb1000013033942
10023713756,osgb1000013033943
200002426785,osgb1000013033947
10023713620,osgb1000013033948
10023713608,osgb1000002315398260
10023713610,osgb1000002315398357
10092024995,osgb1000042786958
10003340544,osgb1000042786957
10091027704,osgb1000002315307145
100062423976,osgb1000013011779
100062423975,osgb1000013011776
100062423974,osgb1000013011778
100062423973,osgb1000013011777
10090470220,osgb5000005124760065
10024249419,osgb1000002050875226
100062705371,osgb1000002050875226
10023714235,osgb1000013016478
10023714236,osgb1000013016476
10013854777,osgb1000002315396308
10013854776,osgb1000002315396307
10013854775,osgb1000002315396306
10013854774,osgb1000002315396305
100062423655,osgb1000013021803
100062423898,osgb1000013021806
100062423900,osgb1000013021807
100062423920,osgb1000013021863
100062423901,osgb1000013021811
100062423647,osgb1000013021817
100062423642,osgb1000013021732
100062423657,osgb1000013021737
100062423967,osgb1000013021848
100062423968,osgb1000013021740
100062423659,osgb1000013021850
100062423660,osgb1000013021851
10091027860,osgb1000013021838
100062423935,osgb1000013021836
100062423167,osgb1000013021718
100062423203,osgb1000013021835
100062423164,osgb1000013021847
10067624102,osgb1000013033961
100062423622,osgb1000013034079
100062423650,osgb1000013021726
10023713574,osgb1000013021721
100062423759,osgb1000013021714
10023713573,osgb1000013021722
10023713575,osgb1000013021723
100062423652,osgb1000013021713
100062423231,osgb1000013005594
100062423230,osgb1000013005582
100062423229,osgb1000013005581
100062423228,osgb1000013005586
100062423227,osgb1000013005585
100062423232,osgb1000013005587
100062423233,osgb1000013005280
100062423226,osgb1000013005596
200001875060,osgb1000013005595
200001875059,osgb1000042882994
100060759998,osgb1000013009572
100060759999,osgb1000013009571
100060759997,osgb1000013009069
100060760000,osgb1000013009066
100060760001,osgb1000013009065
100060760002,osgb1000013009062
100060760003,osgb1000013009061
100060760004,osgb1000013009059
100060759751,osgb1000013009700
100060759752,osgb1000013009701
100060759750,osgb1000013009699
100060759753,osgb1000013009573
100060756492,osgb1000013009600
100060756507,osgb1000013009598
100060756490,osgb1000013009602
100060756506,osgb1000013009595
100060756488,osgb1000013009603
100060756486,osgb1000013009604
100060756505,osgb1000013009593
100060756504,osgb1000013010516
100060756484,osgb1000013009605
100060756482,osgb5000005187668884
100060756480,osgb1000013009609
100060756502,osgb1000013010512
100060756500,osgb1000013009592
100060756501,osgb1000013010511
100060756493,osgb1000013010499
100060756476,osgb1000013009613
100060756494,osgb1000013010501
100060756491,osgb1000013010498
100060756499,osgb1000013009591
100060756474,osgb1000013009614
100060756498,osgb1000013010506
100060756497,osgb1000013010505
100060756495,osgb1000013010502
100060756472,osgb1000013009617
100060756496,osgb1000013010503
100060756470,osgb1000013009618
100060756469,osgb1000013010483
100060756485,osgb1000013010493
100060756471,osgb1000013010484
100060756468,osgb1000013009621
100060756473,osgb1000013010485
100060756466,osgb1000013009622
100060756483,osgb1000013010490
100060756475,osgb1000013010486
100060756467,osgb1000013010482
100060756481,osgb1000013010489
100060756465,osgb1000013009588
100062423768,osgb1000013032507
100062423771,osgb1000013032348
10003316318,osgb1000013020335
10003316317,osgb1000013020334
10095856551,osgb1000002315347886
10013854809,osgb1000002315347877
10094232768,osgb5000005253630713
10094232766,osgb5000005253630763
10094232761,osgb5000005253630714
10094232760,osgb5000005253630761
10094232759,osgb5000005253630762
10094232774,osgb5000005253630716
100060754976,osgb1000013009577
100060754974,osgb1000013010066
100060754972,osgb1000013010069
100060754970,osgb1000013010071
100060754968,osgb1000013010073
100060754960,osgb1000013010056
100060754961,osgb1000013009696
100060754982,osgb1000013009582
100060754980,osgb1000013009581
100060754978,osgb1000013009579
10024249507,osgb1000000159161561
10067624067,osgb1000000159161561
10024249508,osgb1000000159161561
10024249505,osgb1000000159161561
100060756540,osgb1000013010477
100060756544,osgb1000013010473
100060756542,osgb1000013010475
100060756538,osgb1000013010478
100060756546,osgb1000013010471
100060756555,osgb1000013010461
100060756556,osgb1000013010460
100060756534,osgb1000013010480
100060756548,osgb1000013010468
100060756557,osgb1000013010458
100060756552,osgb1000013010465
100060756558,osgb1000013010455
100060756533,osgb1000013010442
100060756537,osgb1000013010446
100060756559,osgb1000013010454
100060756539,osgb1000013010449
100060756541,osgb1000013010450
100060756560,osgb1000013010087
100060756543,osgb1000013010078
100060756545,osgb1000013010077
100060756561,osgb1000013010084
100060756562,osgb1000013010083
100060756547,osgb1000013010074
100060756563,osgb1000013010082
100060756549,osgb1000013010062
100060756551,osgb1000013010063
100060756564,osgb1000013010081
100060759237,osgb1000013021036
100060759249,osgb1000013021379
100060759253,osgb1000013021381
100060759246,osgb1000013021025
100060759252,osgb1000013021030
100060759242,osgb1000013021023
100060759255,osgb1000013021386
10024246679,osgb1000013020952
10023713095,osgb1000013020951
10023714729,osgb1000013021425
10023714728,osgb1000013021425
10023714727,osgb1000013021424
10023714726,osgb1000013021424
10023714725,osgb1000013021423
10023714724,osgb1000013021423
10023714723,osgb1000013021422
10023714722,osgb1000013021422
10023714718,osgb1000013021420
10023714719,osgb1000013021420
10023714721,osgb1000013021421
100060759739,osgb1000000159109347
100060759731,osgb1000013021417
100060759729,osgb1000013021416
100060759726,osgb1000013021414
100060759725,osgb1000013021413
100060759719,osgb1000013021407
10024246885,osgb1000002315295094
100060759738,osgb1000041240810
100060759736,osgb1000041240809
100060759734,osgb1000041240808
100060759732,osgb1000041240807
100060759730,osgb1000041240806
100060759728,osgb1000041240805
200002892909,osgb1000002315295111
10024246884,osgb1000002315295108
10024246883,osgb1000002315295110
10024246882,osgb1000002315295109
200002474949,osgb1000041351724
200002488733,osgb1000041351722
200002892910,osgb1000013021267
100060759746,osgb1000013021268
10095855600,osgb5000005297301071
10095855590,osgb5000005294203315
10095855592,osgb5000005294203313
10095855594,osgb5000005294203309
10095855596,osgb5000005294203310
10095855593,osgb5000005294203306
10095855591,osgb5000005294203308
10095855589,osgb5000005294203314
10003323306,osgb1000041289488
10003323305,osgb1000041289487
10003323304,osgb1000041289486
10003323303,osgb1000041289485
10003323302,osgb1000041289484
10003323301,osgb1000041351729
10003323300,osgb1000041351728
10003323297,osgb1000041351725
10024247364,osgb1000002315143751
10024247356,osgb1000002315143752
10091028009,osgb5000005134419207
10091028008,osgb5000005134419211
10067625956,osgb1000002315036417
10003316553,osgb1000013013554
10003316541,osgb1000013013651
10003316542,osgb1000013013652
10003316543,osgb1000013013653
10003316551,osgb1000013013541
10003316552,osgb1000013013684
10003316539,osgb1000013013647
10003316545,osgb1000013013661
10003316546,osgb1000013013662
10003316558,osgb1000013013645
10003316544,osgb1000013013657
10003316557,osgb1000013013643
10003316556,osgb1000013013642
10003316549,osgb1000013013668
10003316550,osgb1000013013775
10003316555,osgb1000013013640
10091830308,osgb1000002315360840
10091830309,osgb1000002315360840
10003325043,osgb1000013025440
10003325041,osgb1000013025438
10003325042,osgb1000013025439
10003325036,osgb1000013025444
10003325040,osgb1000013025437
10003325037,osgb1000013025445
10003325038,osgb1000013025443
10003325039,osgb1000013025442
10003325035,osgb1000042846271
